Ticket ID,Customer Name,Customer Email,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Subject,Ticket Status,Resolution,Ticket Priority,Ticket Channel,First Response Time,Time to Resolution,Customer Satisfaction Rating,Customer ID,Industry,Region,Company Size,Plan Type,Account Created Date,Usage Months,Total Active Days,Total Sessions,Total Product Actions,Average Collaborators,Average Integrations Used,First Month Sessions,Last Month Sessions,Session Trend per Month,Active Day Trend per Month,Sessions per Active Day,Actions per Session,Session Change Percent,First Response Time Parsed,Time to Resolution Parsed,Account Age Years,Resolution Hours Raw,Resolution Time Valid,Resolution Hours Clean,At Risk
7224,Erin Hunt,maldonadokaren@example.com,45,Male,Loom,22-05-2020,Billing inquiry,Data loss,Open,,Low,Phone,,,,CUST04655,Manufacturing,Europe,51-200,Standard,2020-03-25,5,37,68,383,8.6,2.6,12,14,0.09999999999999819,0.09999999999999995,1.837837837837838,5.632352941176471,0.16666666666666666,,,,,False,,0
7225,Joy Daniels,mitchellkatherine@example.org,55,Other,Bitbucket,30-01-2021,Cancellation request,Data loss,Open,,Critical,Chat,,,,CUST05224,Professional Services,Europe,201-500,Premium,2020-11-24,5,33,60,312,8.8,3.8,18,13,-0.7000000000000017,-0.9000000000000004,1.8181818181818181,5.2,-0.2777777777777778,,,,,False,,1
7226,Thomas Hebert,jamestrevor@example.org,40,Other,Trello,02-10-2020,Cancellation request,Cancellation request,Open,,Low,Email,,,,CUST03217,Technology,Europe,11-50,Standard,2019-12-16,5,22,40,224,8.0,2.4,5,12,2.0999999999999996,0.9,1.8181818181818181,5.6,1.4,,,,,False,,1
7227,Benjamin Lopez,margaret46@example.com,63,Male,Bitbucket,15-07-2020,Product inquiry,Payment issue,Pending Customer Response,,High,Phone,01-06-2023 15:20,,,CUST04680,Retail,Asia-Pacific,201-500,Premium,2020-02-16,5,34,70,394,12.0,3.2,12,18,1.2999999999999996,0.2999999999999992,2.0588235294117645,5.628571428571429,0.5,2023-06-01 15:20:00,,3.2881587953456535,,False,,0
7228,Mary Johnson,kathryn93@example.net,29,Female,Trello,04-10-2021,Cancellation request,Email delivery problem,Open,,High,Social media,,,,CUST03969,Retail,North America,501-1000,Enterprise,2021-04-04,5,33,65,514,12.6,5.2,8,12,0.49999999999999845,0.19999999999999918,1.9696969696969697,7.907692307692308,0.5,,,,,False,,1
7229,Carla Moore,jaime70@example.com,65,Other,Loom,04-12-2021,Product inquiry,Cancellation request,Open,,High,Social media,,,,CUST03138,Technology,Europe,11-50,Standard,2021-07-17,5,20,38,197,10.8,2.2,8,3,-0.30000000000000077,-0.10000000000000027,1.9,5.184210526315789,-0.625,,,,,False,,0
7230,Christina Foster,melissawilliams@example.net,63,Male,Bitbucket,17-06-2021,Product inquiry,Software bug,Open,,High,Social media,,,,CUST04986,Media & Communications,Asia-Pacific,501-1000,Free,2020-05-15,5,17,33,183,9.8,1.4,5,7,0.8999999999999997,0.3,1.9411764705882353,5.545454545454546,0.4,,,,,False,,0
7231,Jason White,youngmatthew@example.org,40,Other,Loom,29-02-2020,Product inquiry,Data loss,Open,,Medium,Email,,,,CUST08181,Education,Asia-Pacific,1-10,Premium,2019-03-03,5,34,75,403,11.4,4.0,12,16,-0.10000000000000117,-0.6000000000000006,2.2058823529411766,5.373333333333333,0.3333333333333333,,,,,False,,0
7232,Charlotte Martin,qsexton@example.org,36,Other,Jira,14-12-2020,Refund request,Account access,Pending Customer Response,,High,Social media,01-06-2023 06:39,,,CUST06067,Healthcare,Asia-Pacific,1-10,Free,2020-03-04,5,37,71,317,12.4,0.6,14,17,0.2999999999999984,0.5999999999999994,1.9189189189189189,4.464788732394366,0.21428571428571427,2023-06-01 06:39:00,,3.241615331964408,,False,,1
7233,Peter Richardson,pamela44@example.com,26,Male,Jira,23-05-2021,Product inquiry,Account access,Open,,Medium,Email,,,,CUST05721,Media & Communications,Asia-Pacific,11-50,Enterprise,2020-03-27,5,46,100,490,10.8,6.2,15,25,2.7999999999999985,2.0999999999999996,2.1739130434782608,4.9,0.6666666666666666,,,,,False,,0
7234,Alec Robinson,dschultz@example.com,28,Other,Bitbucket,24-01-2020,Product inquiry,Product compatibility,Pending Customer Response,,High,Email,01-06-2023 22:21,,,CUST01975,Government & Public Sector,Europe,51-200,Premium,2020-01-07,5,41,78,466,9.4,4.2,13,20,0.7999999999999995,0.49999999999999917,1.9024390243902438,5.9743589743589745,0.5384615384615384,2023-06-01 22:21:00,,3.3976728268309375,,False,,0
7235,Vanessa Smith,olsontaylor@example.net,54,Female,Loom,13-04-2020,Technical issue,Data loss,Open,,Medium,Chat,,,,CUST05648,Government & Public Sector,North America,501-1000,Standard,2020-01-24,5,27,52,253,11.4,1.0,10,14,0.499999999999999,0.6999999999999996,1.9259259259259258,4.865384615384615,0.4,,,,,False,,0
7236,Timothy Suarez,michael55@example.net,19,Other,Confluence,05-02-2021,Cancellation request,Integration,Open,,Low,Phone,,,,CUST05055,Professional Services,Other,51-200,Premium,2018-12-16,5,53,104,595,13.2,4.0,16,18,0.09999999999999978,-0.3000000000000003,1.9622641509433962,5.721153846153846,0.125,,,,,False,,1
7237,Tiffany Mayo,richardtaylor@example.org,61,Male,Jira,03-07-2021,Product inquiry,Network problem,Closed,War area discussion understand civil.,Critical,Phone,01-06-2023 10:33,01-06-2023 16:36,5.0,CUST06269,Technology,North America,11-50,Standard,2020-11-17,5,68,140,873,14.6,1.8,28,28,-0.40000000000000313,-0.9000000000000009,2.0588235294117645,6.235714285714286,0.0,2023-06-01 10:33:00,2023-06-01 16:36:00,2.535249828884326,6.05,True,6.05,0
7238,Fernando Gentry,wileyalyssa@example.net,23,Female,Jira,26-02-2020,Refund request,Software bug,Pending Customer Response,,High,Social media,01-06-2023 07:48,,,CUST07869,Other,Australia & New Zealand,201-500,Premium,2019-05-20,5,34,75,421,13.6,4.2,13,12,-0.7000000000000007,-0.6000000000000006,2.2058823529411766,5.613333333333333,-0.07692307692307693,2023-06-01 07:48:00,,4.032854209445585,,False,,1
7239,Michael Lee,catherinejohnson@example.net,30,Other,Jira,05-01-2020,Billing inquiry,Product compatibility,Closed,Too growth fall able claim opportunity able.,Medium,Social media,01-06-2023 02:27,01-06-2023 07:28,4.0,CUST01124,Financial Services,Other,1000+,Standard,2019-10-01,5,56,117,824,15.0,2.6,22,21,0.49999999999999944,-6.769781212578068e-16,2.0892857142857144,7.042735042735043,-0.045454545454545456,2023-06-01 02:27:00,2023-06-01 07:28:00,3.6659822039698837,5.016666666666667,True,5.016666666666667,0
7240,Anthony Hammond,robertevans@example.com,22,Other,Confluence,26-12-2020,Product inquiry,Data loss,Open,,High,Social media,,,,CUST06361,Healthcare,Australia & New Zealand,11-50,Free,2020-05-03,5,31,60,318,8.4,0.6,17,8,-1.4000000000000015,-0.8000000000000006,1.935483870967742,5.3,-0.5294117647058824,,,,,False,,0
7241,Stephen Zhang,hfernandez@example.com,24,Female,Loom,03-03-2021,Cancellation request,Payment issue,Closed,Your explain shoulder budget unit possible.,Critical,Social media,01-06-2023 23:07,01-06-2023 14:43,5.0,CUST02842,Professional Services,North America,1-10,Free,2019-09-15,5,10,18,81,5.8,1.0,2,6,0.9999999999999999,0.49999999999999994,1.8,4.5,2.0,2023-06-01 23:07:00,2023-06-01 14:43:00,3.7097878165639973,-8.4,False,,1
7242,Morgan Anderson,vphillips@example.com,33,Female,Jira,16-11-2021,Cancellation request,Loading issue,Open,,High,Social media,,,,CUST07718,Technology,Asia-Pacific,11-50,Standard,2020-11-12,5,52,108,751,12.6,2.8,20,23,-2.6962121781850197e-15,0.30000000000000016,2.076923076923077,6.953703703703703,0.15,,,,,False,,1
7243,Matthew Brown,eric17@example.net,65,Female,Bitbucket,05-05-2021,Cancellation request,Data loss,Pending Customer Response,,Medium,Email,01-06-2023 20:20,,,CUST02159,Professional Services,Australia & New Zealand,11-50,Standard,2020-08-16,5,42,80,485,10.0,2.4,19,16,-0.20000000000000054,-0.40000000000000135,1.9047619047619047,6.0625,-0.15789473684210525,2023-06-01 20:20:00,,2.7898699520876113,,False,,1
7244,Elizabeth Rasmussen,zbrown@example.com,21,Male,Loom,06-12-2020,Cancellation request,Device compatibility issue,Pending Customer Response,,Critical,Social media,01-06-2023 10:26,,,CUST08243,Professional Services,Australia & New Zealand,51-200,Premium,2019-09-23,5,40,79,465,10.4,4.8,15,19,1.4999999999999993,0.7999999999999995,1.975,5.886075949367089,0.26666666666666666,2023-06-01 10:26:00,,3.6878850102669403,,False,,1
7245,Kayla Stark,lewisjames@example.net,57,Female,Loom,29-03-2021,Product inquiry,Email delivery problem,Closed,Week get develop name against attention piece.,Critical,Social media,01-06-2023 04:51,01-06-2023 04:46,2.0,CUST04438,Education,North America,201-500,Standard,2020-04-30,5,60,126,654,10.2,2.6,27,23,-1.6000000000000032,-0.600000000000001,2.1,5.190476190476191,-0.14814814814814814,2023-06-01 04:51:00,2023-06-01 04:46:00,3.0855578370978782,-0.08333333333333333,False,,0
7246,John Jones,thomassanders@example.com,21,Other,Confluence,26-03-2021,Cancellation request,Product setup,Pending Customer Response,,Medium,Social media,01-06-2023 17:06,,,CUST07296,Healthcare,Australia & New Zealand,501-1000,Free,2021-02-13,5,35,77,448,11.0,1.4,7,22,2.8,1.0999999999999994,2.2,5.818181818181818,2.142857142857143,2023-06-01 17:06:00,,2.294318959616701,,False,,1
7247,Tiffany Pena,meghanthomas@example.com,68,Other,Trello,29-07-2020,Billing inquiry,Installation support,Open,,Critical,Social media,,,,CUST04945,Other,Australia & New Zealand,201-500,Standard,2019-11-26,5,64,129,789,13.6,2.4,25,28,-0.200000000000002,-1.8055766180317604e-15,2.015625,6.116279069767442,0.12,,,,,False,,0
7248,Brian Fernandez,pkrueger@example.com,54,Female,Confluence,26-08-2020,Refund request,Product recommendation,Pending Customer Response,,Low,Email,01-06-2023 03:42,,,CUST05935,Technology,North America,51-200,Free,2019-03-04,5,29,60,272,10.8,1.2,12,9,-1.0119506877808231e-15,0.09999999999999933,2.0689655172413794,4.533333333333333,-0.25,2023-06-01 03:42:00,,4.243668720054757,,False,,1
7249,Sara Baldwin,kristinwelch@example.net,33,Other,Trello,07-12-2020,Refund request,Refund request,Closed,Paper hand century.,Medium,Phone,01-06-2023 19:07,01-06-2023 07:15,4.0,CUST04260,Government & Public Sector,North America,501-1000,Premium,2019-08-05,5,26,57,326,8.2,3.4,12,14,0.4999999999999987,0.3999999999999996,2.1923076923076925,5.719298245614035,0.16666666666666666,2023-06-01 19:07:00,2023-06-01 07:15:00,3.8220396988364134,-11.866666666666667,False,,1
7250,Julie Carey,xharris@example.net,68,Female,Loom,12-11-2021,Billing inquiry,Installation support,Open,,High,Phone,,,,CUST08065,Other,Asia-Pacific,51-200,Enterprise,2021-06-17,5,29,54,279,8.0,4.8,10,12,0.1999999999999998,-0.20000000000000034,1.8620689655172413,5.166666666666667,0.2,,,,,False,,0
7251,Marisa Garcia,kennethgiles@example.org,32,Other,Loom,05-08-2021,Billing inquiry,Account access,Pending Customer Response,,High,Social media,01-06-2023 03:25,,,CUST04083,Media & Communications,North America,11-50,Premium,2020-08-19,5,24,53,280,9.8,5.0,13,10,-0.8999999999999999,-4.03150500564085e-16,2.2083333333333335,5.283018867924528,-0.23076923076923078,2023-06-01 03:25:00,,2.7816563997262147,,False,,0
7252,David Johnson,amber32@example.org,36,Male,Bitbucket,10-01-2020,Cancellation request,Account access,Pending Customer Response,,Critical,Email,01-06-2023 09:54,,,CUST00234,Retail,North America,1-10,Premium,2019-05-29,5,65,116,748,13.0,4.0,24,20,-1.4000000000000046,-0.9000000000000015,1.7846153846153847,6.448275862068965,-0.16666666666666666,2023-06-01 09:54:00,,4.008213552361396,,False,,1
7253,Karen Marshall,hornrebecca@example.org,36,Other,Bitbucket,23-01-2021,Billing inquiry,Integration,Open,,High,Phone,,,,CUST02918,Manufacturing,Asia-Pacific,201-500,Enterprise,2019-09-02,5,48,94,556,10.0,5.8,23,18,-0.6999999999999998,0.19999999999999848,1.9583333333333333,5.914893617021277,-0.21739130434782608,,,,,False,,0
7254,Lori Larson,nbeltran@example.org,27,Female,Loom,24-07-2020,Product inquiry,Refund request,Open,,Medium,Chat,,,,CUST05415,Retail,Europe,1000+,Standard,2019-02-27,5,31,67,335,9.2,2.8,13,17,0.999999999999999,0.5999999999999998,2.161290322580645,5.0,0.3076923076923077,,,,,False,,0
7255,Lori Miller,pholland@example.org,33,Other,Jira,21-10-2020,Technical issue,Device compatibility issue,Open,,Critical,Social media,,,,CUST05923,Education,Australia & New Zealand,51-200,Standard,2020-04-24,5,46,93,632,9.4,3.2,25,17,-2.100000000000002,-0.900000000000001,2.0217391304347827,6.795698924731183,-0.32,,,,,False,,0
7256,Lori Rice,moranjennifer@example.net,29,Male,Bitbucket,22-11-2021,Product inquiry,Software bug,Open,,Critical,Phone,,,,CUST05291,Other,Asia-Pacific,201-500,Free,2021-09-11,5,26,56,310,10.2,0.8,13,13,-0.6000000000000008,-0.7000000000000003,2.1538461538461537,5.535714285714286,0.0,,,,,False,,0
7257,Robert Wallace,odillon@example.com,30,Other,Trello,24-01-2021,Billing inquiry,Product compatibility,Open,,Low,Social media,,,,CUST05615,Healthcare,Australia & New Zealand,501-1000,Free,2019-12-29,5,26,55,250,10.2,1.2,13,13,-0.10000000000000109,-0.4,2.1153846153846154,4.545454545454546,0.0,,,,,False,,0
7258,Angela Green,nshelton@example.org,42,Other,Trello,27-04-2020,Cancellation request,Installation support,Open,,Medium,Social media,,,,CUST05568,Manufacturing,Asia-Pacific,1000+,Premium,2019-10-12,5,72,152,939,11.4,3.6,30,31,-0.10000000000000249,-0.10000000000000106,2.111111111111111,6.177631578947368,0.03333333333333333,,,,,False,,1
7259,Michelle Stevens,simonvictor@example.net,30,Male,Confluence,27-10-2021,Billing inquiry,Refund request,Open,,Critical,Email,,,,CUST06825,Professional Services,Asia-Pacific,201-500,Enterprise,2020-09-11,5,64,114,732,13.6,5.2,24,24,-0.500000000000002,0.19999999999999807,1.78125,6.421052631578948,0.0,,,,,False,,0
7260,Robert Lamb,waynehunter@example.net,39,Male,Jira,27-04-2021,Cancellation request,Software bug,Open,,High,Chat,,,,CUST07809,Technology,Europe,1-10,Standard,2019-11-03,5,30,58,327,7.0,2.8,10,15,1.1999999999999988,0.19999999999999926,1.9333333333333333,5.637931034482759,0.5,,,,,False,,1
7261,Sharon Russell,ann61@example.org,30,Female,Loom,29-12-2021,Billing inquiry,Refund request,Pending Customer Response,,High,Email,01-06-2023 10:57,,,CUST00373,Manufacturing,Australia & New Zealand,11-50,Enterprise,2020-08-25,5,52,98,668,10.2,5.8,22,16,-0.800000000000001,0.2999999999999992,1.8846153846153846,6.816326530612245,-0.2727272727272727,2023-06-01 10:57:00,,2.7652292950034223,,False,,0
7262,William Charles DVM,hkrueger@example.net,58,Female,Bitbucket,24-07-2020,Billing inquiry,Data loss,Pending Customer Response,,Critical,Social media,02-06-2023 00:01,,,CUST02878,Other,North America,1-10,Premium,2019-01-24,5,47,88,449,11.4,4.0,21,19,-0.8000000000000032,-0.20000000000000095,1.872340425531915,5.1022727272727275,-0.09523809523809523,2023-06-02 00:01:00,,4.353182751540041,,False,,0
7263,Kimberly Barrett,baileyweeks@example.net,59,Other,Confluence,02-07-2020,Refund request,Display issue,Open,,High,Chat,,,,CUST00521,Healthcare,Asia-Pacific,1-10,Premium,2019-11-19,5,50,110,548,11.8,4.0,17,23,0.09999999999999884,0.39999999999999875,2.2,4.9818181818181815,0.35294117647058826,,,,,False,,1
7264,Mary Harris,aprilvalencia@example.com,56,Male,Jira,19-04-2021,Product inquiry,Cancellation request,Closed,Push news visit talk.,Critical,Phone,01-06-2023 10:36,01-06-2023 08:56,2.0,CUST00428,Technology,Australia & New Zealand,51-200,Enterprise,2020-02-12,5,50,100,664,9.4,5.2,17,15,0.29999999999999777,0.09999999999999791,2.0,6.64,-0.11764705882352941,2023-06-01 10:36:00,2023-06-01 08:56:00,3.299110198494182,-1.6666666666666667,False,,0
7265,Debbie Page,lsanchez@example.net,21,Female,Trello,06-07-2020,Billing inquiry,Display issue,Pending Customer Response,,Low,Email,01-06-2023 21:20,,,CUST04607,Retail,North America,1000+,Standard,2019-10-17,5,23,43,236,9.6,3.0,8,6,-0.9000000000000007,-0.3000000000000006,1.8695652173913044,5.488372093023256,-0.25,2023-06-01 21:20:00,,3.62217659137577,,False,,0
7266,Scott Erickson,allensanchez@example.net,52,Male,Jira,24-12-2021,Technical issue,Email delivery problem,Closed,Behavior discussion send leg five full.,Critical,Phone,01-06-2023 10:48,01-06-2023 17:01,3.0,CUST00170,Education,Europe,11-50,Standard,2021-07-28,5,93,186,971,15.4,2.8,36,31,-1.2000000000000028,-0.7000000000000017,2.0,5.220430107526882,-0.1388888888888889,2023-06-01 10:48:00,2023-06-01 17:01:00,1.842573579739904,6.216666666666667,True,6.216666666666667,0
7267,Laura Burns,natalieolsen@example.com,43,Other,Bitbucket,11-07-2021,Product inquiry,Account access,Pending Customer Response,,Critical,Email,01-06-2023 23:44,,,CUST05387,Manufacturing,Australia & New Zealand,1000+,Premium,2020-01-16,5,31,64,392,10.2,4.2,12,12,-1.8055766180317604e-15,0.09999999999999949,2.064516129032258,6.125,0.0,2023-06-01 23:44:00,,3.373032169746749,,False,,0
7268,Christina Banks,leslie19@example.net,30,Female,Bitbucket,19-10-2021,Billing inquiry,Loading issue,Pending Customer Response,,Medium,Chat,01-06-2023 20:20,,,CUST04426,Healthcare,North America,1-10,Standard,2020-10-23,5,59,118,676,15.6,2.8,24,27,1.1999999999999982,1.399999999999999,2.0,5.728813559322034,0.125,2023-06-01 20:20:00,,2.6036960985626285,,False,,0
7269,Stephanie Contreras,smithheather@example.com,37,Female,Confluence,30-06-2021,Product inquiry,Device compatibility issue,Pending Customer Response,,High,Phone,01-06-2023 12:12,,,CUST06865,Technology,Australia & New Zealand,201-500,Free,2020-02-23,5,33,65,312,11.4,1.0,13,17,0.9999999999999992,0.6999999999999993,1.9696969696969697,4.8,0.3076923076923077,2023-06-01 12:12:00,,3.268993839835729,,False,,0
7270,Joseph Owen,nstewart@example.org,60,Female,Confluence,24-04-2020,Refund request,Email delivery problem,Pending Customer Response,,Low,Phone,01-06-2023 11:36,,,CUST05571,Professional Services,North America,201-500,Enterprise,2018-12-26,5,84,169,926,15.4,6.4,31,39,1.5999999999999972,0.09999999999999987,2.011904761904762,5.479289940828402,0.25806451612903225,2023-06-01 11:36:00,,4.42984257357974,,False,,1
7271,Kimberly Bradley,marcus53@example.net,47,Other,Trello,14-08-2021,Product inquiry,Display issue,Pending Customer Response,,High,Email,01-06-2023 02:14,,,CUST04675,Education,Europe,501-1000,Standard,2021-04-06,5,41,77,452,10.4,3.2,12,18,1.1999999999999993,0.7000000000000003,1.8780487804878048,5.87012987012987,0.5,2023-06-01 02:14:00,,2.1519507186858315,,False,,0
7272,Scott Johnson,shawn38@example.com,46,Male,Loom,17-11-2021,Product inquiry,Refund request,Open,,Medium,Chat,,,,CUST06772,Retail,North America,201-500,Premium,2021-05-15,5,33,69,335,10.0,3.2,15,13,-0.6000000000000019,-0.20000000000000015,2.090909090909091,4.855072463768116,-0.13333333333333333,,,,,False,,0
7273,Susan Stewart,cooperjesse@example.org,29,Female,Jira,05-12-2020,Cancellation request,Payment issue,Pending Customer Response,,High,Social media,01-06-2023 08:54,,,CUST01417,Education,North America,51-200,Standard,2020-08-08,5,116,215,1168,12.8,3.0,46,43,-0.9000000000000042,0.7999999999999983,1.853448275862069,5.432558139534883,-0.06521739130434782,2023-06-01 08:54:00,,2.811772758384668,,False,,1
7274,Jason Mccann,heather72@example.net,52,Female,Confluence,13-06-2020,Refund request,Loading issue,Pending Customer Response,,Low,Chat,01-06-2023 19:17,,,CUST02781,Government & Public Sector,Australia & New Zealand,11-50,Standard,2020-03-18,5,30,54,378,9.0,2.8,12,9,-0.9000000000000015,-0.20000000000000068,1.8,7.0,-0.25,2023-06-01 19:17:00,,3.2032854209445585,,False,,1
7275,Wesley Mclaughlin,bsmith@example.com,42,Female,Loom,05-03-2020,Cancellation request,Installation support,Pending Customer Response,,Critical,Email,01-06-2023 05:49,,,CUST00946,Financial Services,North America,51-200,Premium,2018-09-13,5,35,75,524,10.8,3.6,15,19,1.4999999999999996,-0.20000000000000023,2.142857142857143,6.986666666666666,0.26666666666666666,2023-06-01 05:49:00,,4.714579055441479,,False,,1
7276,Jeffery Villegas,nicoleharris@example.net,19,Male,Jira,27-07-2020,Billing inquiry,Account access,Pending Customer Response,,Medium,Chat,01-06-2023 20:02,,,CUST05518,Government & Public Sector,North America,201-500,Enterprise,2019-04-25,5,85,144,754,13.4,6.2,34,24,-2.0000000000000004,-1.5000000000000038,1.6941176470588235,5.236111111111111,-0.29411764705882354,2023-06-01 20:02:00,,4.101300479123887,,False,,0
7277,Roger Mason,colleenking@example.org,37,Female,Confluence,17-05-2021,Refund request,Product recommendation,Pending Customer Response,,Critical,Chat,01-06-2023 20:25,,,CUST01383,Government & Public Sector,Europe,51-200,Standard,2020-01-18,5,25,48,238,10.4,1.2,10,8,-0.3000000000000019,0.3,1.92,4.958333333333333,-0.2,2023-06-01 20:25:00,,3.3675564681724848,,False,,1
7278,Linda Evans,jessicagibson@example.net,70,Other,Jira,30-06-2020,Cancellation request,Installation support,Open,,Low,Phone,,,,CUST03481,Professional Services,Australia & New Zealand,11-50,Standard,2020-03-17,5,44,87,502,12.6,2.0,21,13,-1.5000000000000016,-0.8000000000000024,1.9772727272727273,5.7701149425287355,-0.38095238095238093,,,,,False,,1
7279,Michelle Fischer,stanley61@example.org,70,Female,Confluence,21-10-2020,Refund request,Data loss,Pending Customer Response,,Medium,Chat,01-06-2023 14:49,,,CUST06952,Education,Asia-Pacific,1000+,Free,2020-05-07,5,40,77,471,9.2,0.4,15,16,0.3999999999999991,0.3999999999999989,1.925,6.116883116883117,0.06666666666666667,2023-06-01 14:49:00,,3.0663928815879533,,False,,1
7280,Kathy Knight,crystal28@example.com,41,Male,Jira,14-06-2020,Refund request,Payment issue,Closed,Low despite exactly figure matter.,High,Chat,01-06-2023 16:31,01-06-2023 05:55,1.0,CUST01480,Technology,North America,1000+,Standard,2019-02-21,5,49,101,602,14.0,1.0,22,19,-0.29999999999999943,-0.10000000000000106,2.061224489795918,5.96039603960396,-0.13636363636363635,2023-06-01 16:31:00,2023-06-01 05:55:00,4.27378507871321,-10.6,False,,1
7281,Ryan Hicks,michaelfleming@example.com,68,Other,Loom,29-08-2021,Cancellation request,Refund request,Closed,Experience image customer speech opportunity magazine bank position.,High,Chat,01-06-2023 03:24,01-06-2023 22:23,5.0,CUST05095,Manufacturing,North America,51-200,Enterprise,2020-07-02,5,42,78,448,12.2,6.2,15,12,-1.0000000000000004,-0.8000000000000013,1.8571428571428572,5.743589743589744,-0.2,2023-06-01 03:24:00,2023-06-01 22:23:00,2.9130732375085557,18.983333333333334,True,18.983333333333334,1
7282,Brandon Hammond,mpatel@example.net,63,Other,Jira,16-01-2020,Cancellation request,Product recommendation,Open,,Medium,Phone,,,,CUST05318,Other,North America,1000+,Standard,2018-08-08,5,32,57,341,11.0,1.6,12,11,-0.200000000000001,0.09999999999999952,1.78125,5.982456140350878,-0.08333333333333333,,,,,False,,1
7283,Aaron Dixon,gary80@example.net,27,Other,Bitbucket,19-12-2020,Billing inquiry,Software bug,Pending Customer Response,,High,Chat,01-06-2023 20:40,,,CUST02477,Professional Services,Europe,11-50,Free,2019-09-11,5,22,41,242,9.8,1.4,11,5,-0.8000000000000007,-0.4000000000000002,1.8636363636363635,5.902439024390244,-0.5454545454545454,2023-06-01 20:40:00,,3.7207392197125255,,False,,0
7284,David Howell,jeffrey40@example.com,54,Female,Bitbucket,03-06-2021,Billing inquiry,Cancellation request,Open,,Low,Social media,,,,CUST03330,Technology,Other,1000+,Free,2019-12-28,5,19,40,217,11.2,0.6,7,5,-0.7000000000000014,-0.3000000000000003,2.1052631578947367,5.425,-0.2857142857142857,,,,,False,,0
7285,Timothy Ruiz,jamie26@example.com,39,Female,Loom,05-02-2021,Refund request,Loading issue,Closed,Song hotel husband.,Medium,Chat,01-06-2023 01:26,01-06-2023 07:38,5.0,CUST03222,Professional Services,Australia & New Zealand,11-50,Enterprise,2020-06-22,5,84,160,1168,15.8,6.6,38,33,-1.300000000000002,-0.5000000000000024,1.9047619047619047,7.3,-0.13157894736842105,2023-06-01 01:26:00,2023-06-01 07:38:00,2.940451745379877,6.2,True,6.2,1
7286,Cindy Odonnell,mark73@example.com,28,Female,Confluence,14-11-2021,Cancellation request,Installation support,Open,,Critical,Chat,,,,CUST04722,Technology,North America,1-10,Free,2020-06-14,5,12,24,129,10.0,0.4,4,5,-0.20000000000000018,0.09999999999999983,2.0,5.375,0.25,,,,,False,,1
7287,Katherine King,fernandezmiguel@example.net,58,Male,Jira,20-11-2020,Product inquiry,Software bug,Pending Customer Response,,Medium,Email,01-06-2023 15:18,,,CUST02298,Media & Communications,Australia & New Zealand,11-50,Free,2019-06-18,5,17,32,171,9.6,1.6,11,8,-0.8000000000000003,-0.10000000000000031,1.8823529411764706,5.34375,-0.2727272727272727,2023-06-01 15:18:00,,3.9534565366187544,,False,,0
7288,Adrian Valenzuela,donnacraig@example.org,19,Other,Jira,17-12-2020,Refund request,Refund request,Pending Customer Response,,Critical,Email,01-06-2023 06:52,,,CUST01933,Retail,Other,11-50,Standard,2019-08-11,5,35,69,436,9.8,2.8,16,16,-0.4000000000000016,-0.5000000000000007,1.9714285714285715,6.318840579710145,0.0,2023-06-01 06:52:00,,3.805612594113621,,False,,1
7289,Miranda Pacheco,robinsonalexis@example.org,69,Female,Jira,30-05-2021,Cancellation request,Loading issue,Pending Customer Response,,Medium,Phone,01-06-2023 15:39,,,CUST06402,Professional Services,Europe,51-200,Free,2020-04-26,5,28,59,353,11.6,1.2,18,9,-1.8000000000000007,-0.7000000000000014,2.107142857142857,5.983050847457627,-0.5,2023-06-01 15:39:00,,3.0965092402464065,,False,,1
7290,Brent Burke,wrice@example.org,28,Female,Jira,15-06-2020,Billing inquiry,Data loss,Pending Customer Response,,High,Social media,01-06-2023 19:43,,,CUST08006,Manufacturing,North America,1-10,Standard,2020-05-02,5,44,83,516,15.2,2.6,12,18,1.3999999999999992,0.39999999999999947,1.8863636363636365,6.216867469879518,0.5,2023-06-01 19:43:00,,3.080082135523614,,False,,0
7291,Steven Salazar,kimberlymendoza@example.net,31,Male,Jira,02-11-2020,Billing inquiry,Software bug,Open,,Medium,Chat,,,,CUST04176,Technology,Europe,51-200,Enterprise,2019-11-04,5,100,201,1071,11.6,5.4,39,34,-1.2000000000000017,-0.8000000000000017,2.01,5.3283582089552235,-0.1282051282051282,,,,,False,,0
7292,Jason Vance,brettreynolds@example.com,46,Male,Jira,20-06-2021,Refund request,Payment issue,Pending Customer Response,,Low,Social media,01-06-2023 06:52,,,CUST00809,Government & Public Sector,North America,51-200,Standard,2020-11-06,5,86,189,928,13.2,2.0,31,41,2.1999999999999975,1.5999999999999985,2.197674418604651,4.91005291005291,0.3225806451612903,2023-06-01 06:52:00,,2.565366187542779,,False,,1
7293,Christian Robertson,lisa62@example.com,43,Female,Jira,27-08-2021,Technical issue,Display issue,Pending Customer Response,,Critical,Chat,01-06-2023 02:00,,,CUST04496,Technology,North America,11-50,Premium,2020-06-01,5,67,126,805,11.2,4.4,28,28,-0.6000000000000028,0.19999999999999987,1.8805970149253732,6.388888888888889,0.0,2023-06-01 02:00:00,,2.9979466119096507,,False,,0
